Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2018-01-01 00:00:00,13715.65,13715.65,13155.38,13410.03,1676.204807,2018-01-01 03:59:59.999,22516071.86700722,19438,739.518666,9937536.51382895,0
2018-01-01 04:00:00,13434.98,13818.55,13322.15,13570.35,1302.214836,2018-01-01 07:59:59.999,17702535.72458806,18061,588.516222,7998795.56202577,0
2018-01-01 08:00:00,13569.98,13735.24,13001.13,13220.56,1319.755931,2018-01-01 11:59:59.999,17651208.19673553,17200,582.668293,7792108.89944124,0
2018-01-01 12:00:00,13220.56,13330.0,12750.0,13247.0,1831.933153,2018-01-01 15:59:59.999,23912591.04195568,21357,830.314747,10833038.11256361,0
2018-01-01 16:00:00,13247.0,13290.65,12940.0,13240.37,1092.337234,2018-01-01 19:59:59.999,14348870.61377443,13178,557.453779,7324319.56741969,0
2018-01-01 20:00:00,13222.03,13599.7,13222.03,13380.0,1387.469883,2018-01-01 23:59:59.999,18668469.99790965,16361,663.467239,8923948.78510119,0
2018-01-02 00:00:00,13382.16,13850.0,13231.96,13353.78,2365.532926,2018-01-02 03:59:59.999,32053629.30695065,28312,1101.550968,14922284.99928368,0
2018-01-02 04:00:00,13353.78,13480.84,12890.02,13343.0,2980.316053,2018-01-02 07:59:59.999,39346268.5682158,22814,1662.863627,21968936.12694433,0
2018-01-02 08:00:00,13343.01,13617.28,13302.59,13490.0,2596.182674,2018-01-02 11:59:59.999,34930623.29101847,18513,1578.448489,21238250.08897336,0
2018-01-02 12:00:00,13490.0,13894.86,13450.46,13690.03,3365.879508,2018-01-02 15:59:59.999,45967260.36887162,29401,2040.992086,27868676.95295513,0
2018-01-02 16:00:00,13690.02,15473.49,13503.0,14732.75,5090.273483,2018-01-02 19:59:59.999,72855897.71757299,49057,2865.715043,40982962.10066558,0
2018-01-02 20:00:00,14710.02,15160.31,14544.0,14675.11,3679.907467,2018-01-02 23:59:59.999,54563428.18108967,29631,2096.756526,31098978.41449474,0
2018-01-03 00:00:00,14690.0,15299.99,14660.0,14818.49,3303.83359,2018-01-03 03:59:59.999,49173973.82548296,27105,1891.844772,28156547.96179387,0
2018-01-03 04:00:00,14805.81,15307.56,14795.05,15170.0,3211.702067,2018-01-03 07:59:59.999,48360266.66122553,27848,1929.483604,29055915.17220744,0
2018-01-03 08:00:00,15170.0,15172.99,14150.0,14730.05,4202.802942,2018-01-03 11:59:59.999,61658918.83423734,37851,2336.728813,34321725.58048602,0
2018-01-03 12:00:00,14764.73,15045.51,14400.04,15033.77,2082.734125,2018-01-03 15:59:59.999,30797789.49485227,26696,1102.909141,16304128.11822183,0
2018-01-03 16:00:00,15045.0,15130.0,14671.0,14700.01,1659.697353,2018-01-03 19:59:59.999,24715811.05097705,24082,803.406179,11964263.8607021,0
2018-01-03 20:00:00,14700.01,14990.0,14683.0,14919.51,1444.897562,2018-01-03 23:59:59.999,21410108.46941496,19205,930.581057,13784752.55193682,0
2018-01-04 00:00:00,14919.51,15280.0,14649.99,15119.97,3062.535646,2018-01-04 03:00:14.838,45796189.91854075,25901,2038.428731,30438934.40472739,0
2018-01-04 04:00:00,15119.97,15119.97,14685.0,14748.0,2839.900442,2018-01-04 07:59:59.999,42215770.4238611,22843,1641.084222,24391348.73357355,0
2018-01-04 08:00:00,14734.07,14800.0,13918.04,14539.97,4339.552051,2018-01-04 11:59:59.999,62412829.49242401,33344,2486.380914,35801090.95618949,0
2018-01-04 12:00:00,14539.99,14653.4,14181.88,14353.01,3960.831185,2018-01-04 15:59:59.999,57268257.26960831,32978,2253.525956,32591913.1745241,0
2018-01-04 16:00:00,14367.99,14988.0,14238.01,14895.19,3636.616126,2018-01-04 19:59:59.999,53122079.99882948,28670,2017.323962,29466851.3329567,0
2018-01-04 20:00:00,14905.0,15100.08,14601.0,15059.54,3490.214124,2018-01-04 23:59:59.999,51966456.69504417,26574,2244.069166,33426654.40961808,0
